frame_index,timestamp,request_id,source_node,target_node,area_id,upload_type,plan_index,planned_bytes,tx_events,rx_events,drop_events,tx_bytes,rx_bytes,drop_bytes,matched,has_rlc_tx,has_rlc_rx,has_rlc_drop,rlc_complete,rlc_partial,rlc_no_rx
3,000066,14,8,1,14_3,member_to_leader,200,10000,3,0,0,12207,0,0,1,1,0,0,0,0,1
3,000066,15,1,21,14_3,leader_to_rsu,201,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
3,000066,16,4,12,17_5,member_to_leader,202,10000,3,0,0,12207,0,0,1,1,0,0,0,0,1
3,000066,17,12,21,17_5,leader_to_rsu,203,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
3,000066,18,12,4,18_7,member_to_leader,204,10000,3,0,0,12207,0,0,1,1,0,0,0,0,1
3,000066,19,4,21,18_7,leader_to_rsu,205,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
3,000066,20,1,8,15_3,member_to_leader,206,10000,3,0,0,12207,0,0,1,1,0,0,0,0,1
3,000066,21,8,21,15_3,leader_to_rsu,207,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
3,000066,22,12,21,16_7,leader_to_rsu,208,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
3,000066,23,7,21,14_9,leader_to_rsu,209,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
3,000066,24,7,21,14_10,leader_to_rsu,210,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
3,000066,25,16,21,12_11,leader_to_rsu,211,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
3,000066,26,10,21,12_5,leader_to_rsu,212,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
3,000066,27,4,21,15_6,leader_to_rsu,213,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
3,000066,28,9,10,11_5,member_to_leader,214,10000,4,1,0,10089,6,0,1,1,1,0,0,1,0
3,000066,29,10,21,11_5,leader_to_rsu,215,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
3,000066,30,7,20,13_9,member_to_leader,216,10000,4,0,0,10089,0,0,1,1,0,0,0,0,1
3,000066,31,20,21,13_9,leader_to_rsu,217,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
3,000066,32,4,12,16_8,member_to_leader,218,10000,2,2,0,7967,7967,0,1,1,1,0,1,0,0
3,000066,33,12,21,16_8,leader_to_rsu,219,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
3,000066,34,8,1,15_2,member_to_leader,220,10000,3,0,0,7969,0,0,1,1,0,0,0,0,1
3,000066,35,1,21,15_2,leader_to_rsu,221,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
3,000066,36,9,19,11_8,member_to_leader,222,10000,4,1,0,10089,6,0,1,1,1,0,0,1,0
3,000066,37,19,21,11_8,leader_to_rsu,223,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
3,000066,38,7,21,15_9,leader_to_rsu,224,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
3,000066,39,10,21,11_4,leader_to_rsu,225,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
