line_no,frame_index,event,rnti,lcid,source_node,target_node,request_id,sn,fi,size,harq_id,bwp_id,layer,vr_ur,vr_uh,timestamp,area_id,upload_type,plan_index,pkt_id,matched
3728,0,RX,17,5,14,17,1,26,3,400,,,,,,000060,,member_to_leader,1,1,1
3734,0,TX,14,5,14,17,1,28,3,400,9,0,0,,,000060,,member_to_leader,1,1,1
3755,0,RX,9,5,14,9,2,27,3,400,,,,,,000060,,member_to_leader,2,2,1
3761,0,TX,14,5,14,9,2,29,3,400,10,0,0,,,000060,,member_to_leader,2,2,1
3782,0,RX,17,5,14,17,1,27,3,400,,,,,,000060,,member_to_leader,1,1,1
3788,0,TX,14,5,14,17,1,29,3,400,11,0,0,,,000060,,member_to_leader,1,1,1
3809,0,RX,9,5,14,9,2,28,3,400,,,,,,000060,,member_to_leader,2,2,1
3815,0,TX,14,5,14,9,2,30,3,275,12,0,0,,,000060,,member_to_leader,2,2,1
3836,0,RX,17,5,14,17,1,28,3,400,,,,,,000060,,member_to_leader,1,1,1
3839,0,TX,14,5,14,17,1,30,3,400,13,0,0,,,000060,,member_to_leader,1,1,1
3860,0,RX,9,5,14,9,2,29,3,400,,,,,,000060,,member_to_leader,2,2,1
3866,0,TX,14,5,14,17,1,31,3,400,14,0,0,,,000060,,member_to_leader,1,1,1
3887,0,RX,17,5,14,17,1,29,3,400,,,,,,000060,,member_to_leader,1,1,1
3893,0,TX,14,5,14,17,1,32,3,400,15,0,0,,,000060,,member_to_leader,1,1,1
3914,0,RX,9,5,14,9,2,30,3,275,,,,,,000060,,member_to_leader,2,2,1
3920,0,TX,14,5,14,17,1,33,3,67,0,0,0,,,000060,,member_to_leader,1,1,1
3941,0,RX,17,5,14,17,1,30,3,400,,,,,,000060,,member_to_leader,1,1,1
3964,0,RX,17,5,14,17,1,31,3,400,,,,,,000060,,member_to_leader,1,1,1
3987,0,RX,17,5,14,17,1,32,3,400,,,,,,000060,,member_to_leader,1,1,1
3990,0,RX,17,5,14,17,1,33,3,67,,,,,,000060,,member_to_leader,1,1,1
3996,0,TX,14,5,14,9,2,31,2,62,1,0,0,,,000060,,member_to_leader,2,2,1
4019,0,RX,9,5,14,9,2,31,2,62,,,,,,000060,,member_to_leader,2,2,1
4030,0,TX,14,5,14,17,1,34,2,68,2,0,0,,,000060,,member_to_leader,1,1,1
4053,0,RX,17,5,14,17,1,34,2,68,,,,,,000060,,member_to_leader,1,1,1
4122,1,TX,14,5,14,9,12,32,1,400,3,0,0,,,000062,,member_to_leader,12,12,1
4123,1,TX,14,5,14,17,11,35,1,400,4,0,0,,,000062,,member_to_leader,11,11,1
4133,1,TX,21,5,21,1,20,7,1,400,2,0,0,,,000062,,leader_to_rsu,20,20,1
4134,1,TX,21,5,21,3,16,9,1,400,3,0,0,,,000062,,member_to_leader,16,16,1
4140,1,TX,3,5,3,1,18,12,1,400,12,0,0,,,000062,,leader_to_rsu,18,18,1
4144,1,TX,20,5,20,2,14,9,1,400,9,0,0,,,000062,,member_to_leader,14,14,1
4148,1,TX,16,5,16,5,15,0,1,400,0,0,0,,,000062,,member_to_leader,15,15,1
4155,1,TX,14,5,14,9,12,33,3,400,5,0,0,,,000062,,member_to_leader,12,12,1
4162,1,TX,21,5,21,12,13,18,1,400,4,0,0,,,000062,,member_to_leader,13,13,1
4166,1,TX,3,5,3,1,18,13,3,400,13,0,0,,,000062,,leader_to_rsu,18,18,1
4170,1,TX,20,5,20,2,14,10,3,400,10,0,0,,,000062,,member_to_leader,14,14,1
4174,1,TX,16,5,16,5,15,1,3,400,1,0,0,,,000062,,member_to_leader,15,15,1
4268,1,TX,14,5,14,17,11,36,3,400,6,0,0,,,000062,,member_to_leader,11,11,1
4272,1,TX,21,5,21,1,20,8,3,400,5,0,0,,,000062,,leader_to_rsu,20,20,1
4276,1,TX,3,5,3,1,18,14,3,400,14,0,0,,,000062,,leader_to_rsu,18,18,1
4280,1,TX,20,5,20,2,14,11,3,400,11,0,0,,,000062,,member_to_leader,14,14,1
4284,1,TX,16,5,16,5,15,2,3,400,2,0,0,,,000062,,member_to_leader,15,15,1
4365,1,RX,1,5,3,1,18,12,1,400,,,,,,000062,,leader_to_rsu,18,18,1
4366,1,RX,1,5,21,1,20,7,1,400,,,,,,000062,,leader_to_rsu,20,20,1
4367,1,RX,2,5,20,2,14,9,1,400,,,,,,000062,,member_to_leader,14,14,1
4368,1,RX,5,5,16,5,15,0,1,400,,,,,,000062,,member_to_leader,15,15,1
4369,1,RX,9,5,14,9,12,32,1,400,,,,,,000062,,member_to_leader,12,12,1
4381,1,TX,14,5,14,9,12,34,3,400,7,0,0,,,000062,,member_to_leader,12,12,1
4385,1,TX,21,5,21,3,16,10,3,400,6,0,0,,,000062,,member_to_leader,16,16,1
4389,1,TX,3,5,3,1,18,15,3,400,15,0,0,,,000062,,leader_to_rsu,18,18,1
4393,1,TX,20,5,20,2,14,12,3,400,12,0,0,,,000062,,member_to_leader,14,14,1
4397,1,TX,16,5,16,5,15,3,3,400,3,0,0,,,000062,,member_to_leader,15,15,1
4478,1,RX,1,5,3,1,18,13,3,400,,,,,,000062,,leader_to_rsu,18,18,1
4479,1,RX,2,5,20,2,14,10,3,400,,,,,,000062,,member_to_leader,14,14,1
4480,1,RX,5,5,16,5,15,1,3,400,,,,,,000062,,member_to_leader,15,15,1
4481,1,RX,17,5,14,17,11,35,1,400,,,,,,000062,,member_to_leader,11,11,1
4495,1,TX,14,5,14,17,11,37,3,400,8,0,0,,,000062,,member_to_leader,11,11,1
4499,1,TX,21,5,21,12,13,19,3,400,7,0,0,,,000062,,member_to_leader,13,13,1
4503,1,TX,3,5,3,1,18,16,3,400,0,0,0,,,000062,,leader_to_rsu,18,18,1
4507,1,TX,20,5,20,2,14,13,3,400,13,0,0,,,000062,,member_to_leader,14,14,1
4511,1,TX,16,5,16,5,15,4,3,400,4,0,0,,,000062,,member_to_leader,15,15,1
4592,1,RX,1,5,3,1,18,14,3,400,,,,,,000062,,leader_to_rsu,18,18,1
4593,1,RX,2,5,20,2,14,11,3,400,,,,,,000062,,member_to_leader,14,14,1
4594,1,RX,5,5,16,5,15,2,3,400,,,,,,000062,,member_to_leader,15,15,1
4595,1,RX,9,5,14,9,12,33,3,400,,,,,,000062,,member_to_leader,12,12,1
4596,1,RX,12,5,21,12,13,18,1,400,,,,,,000062,,member_to_leader,13,13,1
4610,1,TX,14,5,14,9,12,35,3,400,9,0,0,,,000062,,member_to_leader,12,12,1
4614,1,TX,21,5,21,1,20,9,3,400,8,0,0,,,000062,,leader_to_rsu,20,20,1
4618,1,TX,3,5,3,1,18,17,3,400,1,0,0,,,000062,,leader_to_rsu,18,18,1
4622,1,TX,20,5,20,2,14,14,3,400,14,0,0,,,000062,,member_to_leader,14,14,1
4626,1,TX,16,5,16,5,15,5,3,400,5,0,0,,,000062,,member_to_leader,15,15,1
4707,1,RX,1,5,3,1,18,15,3,400,,,,,,000062,,leader_to_rsu,18,18,1
4708,1,RX,1,5,21,1,20,8,3,400,,,,,,000062,,leader_to_rsu,20,20,1
4709,1,RX,2,5,20,2,14,12,3,400,,,,,,000062,,member_to_leader,14,14,1
4710,1,RX,5,5,16,5,15,3,3,400,,,,,,000062,,member_to_leader,15,15,1
4711,1,RX,17,5,14,17,11,36,3,400,,,,,,000062,,member_to_leader,11,11,1
4723,1,TX,14,5,14,17,11,38,3,400,10,0,0,,,000062,,member_to_leader,11,11,1
4727,1,TX,21,5,21,3,16,11,3,400,9,0,0,,,000062,,member_to_leader,16,16,1
4733,1,TX,3,5,3,1,19,18,3,400,2,0,0,,,000062,,leader_to_rsu,19,19,1
4737,1,TX,20,5,20,2,14,15,3,400,15,0,0,,,000062,,member_to_leader,14,14,1
4741,1,TX,16,5,16,5,15,6,3,400,6,0,0,,,000062,,member_to_leader,15,15,1
4822,1,RX,1,5,3,1,18,16,3,400,,,,,,000062,,leader_to_rsu,18,18,1
4823,1,RX,2,5,20,2,14,13,3,400,,,,,,000062,,member_to_leader,14,14,1
4824,1,RX,5,5,16,5,15,4,3,400,,,,,,000062,,member_to_leader,15,15,1
4825,1,RX,9,5,14,9,12,34,3,400,,,,,,000062,,member_to_leader,12,12,1
4839,1,TX,14,5,14,9,12,36,3,400,11,0,0,,,000062,,member_to_leader,12,12,1
4843,1,TX,21,5,21,12,13,20,3,400,10,0,0,,,000062,,member_to_leader,13,13,1
4847,1,TX,3,5,3,1,19,19,3,400,3,0,0,,,000062,,leader_to_rsu,19,19,1
4851,1,TX,20,5,20,2,14,16,3,400,0,0,0,,,000062,,member_to_leader,14,14,1
4855,1,TX,16,5,16,5,15,7,3,400,7,0,0,,,000062,,member_to_leader,15,15,1
4936,1,RX,1,5,3,1,18,17,3,400,,,,,,000062,,leader_to_rsu,18,18,1
4941,1,RX,2,5,20,2,14,14,3,400,,,,,,000062,,member_to_leader,14,14,1
4942,1,RX,5,5,16,5,15,5,3,400,,,,,,000062,,member_to_leader,15,15,1
4943,1,RX,12,5,21,12,13,19,3,400,,,,,,000062,,member_to_leader,13,13,1
4944,1,RX,17,5,14,17,11,37,3,400,,,,,,000062,,member_to_leader,11,11,1
4959,1,TX,14,5,14,17,11,39,3,400,12,0,0,,,000062,,member_to_leader,11,11,1
4963,1,TX,21,5,21,1,20,10,3,400,11,0,0,,,000062,,leader_to_rsu,20,20,1
4967,1,TX,3,5,3,1,19,20,3,400,4,0,0,,,000062,,leader_to_rsu,19,19,1
4971,1,TX,20,5,20,2,14,17,3,400,1,0,0,,,000062,,member_to_leader,14,14,1
4975,1,TX,16,5,16,5,15,8,3,3,8,0,0,,,000062,,member_to_leader,15,15,1
5056,1,RX,1,5,3,1,19,18,3,400,,,,,,000062,,leader_to_rsu,19,19,1
5057,1,RX,1,5,21,1,20,9,3,400,,,,,,000062,,leader_to_rsu,20,20,1
5058,1,RX,2,5,20,2,14,15,3,400,,,,,,000062,,member_to_leader,14,14,1
5059,1,RX,5,5,16,5,15,6,3,400,,,,,,000062,,member_to_leader,15,15,1
5060,1,RX,9,5,14,9,12,35,3,400,,,,,,000062,,member_to_leader,12,12,1
5072,1,TX,14,5,14,9,12,37,3,400,13,0,0,,,000062,,member_to_leader,12,12,1
5076,1,TX,21,5,21,3,16,12,3,400,12,0,0,,,000062,,member_to_leader,16,16,1
5080,1,TX,3,5,3,1,19,21,3,400,5,0,0,,,000062,,leader_to_rsu,19,19,1
5084,1,TX,20,5,20,2,14,18,3,400,2,0,0,,,000062,,member_to_leader,14,14,1
5165,1,RX,1,5,3,1,19,19,3,400,,,,,,000062,,leader_to_rsu,19,19,1
5166,1,RX,2,5,20,2,14,16,3,400,,,,,,000062,,member_to_leader,14,14,1
5167,1,RX,5,5,16,5,15,7,3,400,,,,,,000062,,member_to_leader,15,15,1
5168,1,RX,17,5,14,17,11,38,3,400,,,,,,000062,,member_to_leader,11,11,1
5182,1,TX,14,5,14,17,11,40,3,400,14,0,0,,,000062,,member_to_leader,11,11,1
5186,1,TX,21,5,21,12,13,21,3,400,13,0,0,,,000062,,member_to_leader,13,13,1
5190,1,TX,3,5,3,1,19,22,3,166,6,0,0,,,000062,,leader_to_rsu,19,19,1
5196,1,TX,20,5,20,2,14,19,3,400,3,0,0,,,000062,,member_to_leader,14,14,1
5265,1,RX,1,5,3,1,19,20,3,400,,,,,,000062,,leader_to_rsu,19,19,1
5266,1,RX,2,5,20,2,14,17,3,400,,,,,,000062,,member_to_leader,14,14,1
5267,1,RX,5,5,16,5,15,8,3,3,,,,,,000062,,member_to_leader,15,15,1
5268,1,RX,9,5,14,9,12,36,3,400,,,,,,000062,,member_to_leader,12,12,1
5269,1,RX,12,5,21,12,13,20,3,400,,,,,,000062,,member_to_leader,13,13,1
5281,1,TX,14,5,14,9,12,38,3,400,15,0,0,,,000062,,member_to_leader,12,12,1
5285,1,TX,21,5,21,1,20,11,3,400,14,0,0,,,000062,,leader_to_rsu,20,20,1
5289,1,TX,20,5,20,2,17,20,3,400,4,0,0,,,000062,,member_to_leader,17,17,1
5358,1,RX,1,5,3,1,19,21,3,400,,,,,,000062,,leader_to_rsu,19,19,1
5359,1,RX,1,5,21,1,20,10,3,400,,,,,,000062,,leader_to_rsu,20,20,1
5360,1,RX,2,5,20,2,14,18,3,400,,,,,,000062,,member_to_leader,14,14,1
5361,1,RX,17,5,14,17,11,39,3,400,,,,,,000062,,member_to_leader,11,11,1
5371,1,TX,14,5,14,17,11,41,3,400,0,0,0,,,000062,,member_to_leader,11,11,1
5375,1,TX,21,5,21,3,16,13,3,400,15,0,0,,,000062,,member_to_leader,16,16,1
5379,1,TX,20,5,20,2,17,21,3,400,5,0,0,,,000062,,member_to_leader,17,17,1
5434,1,RX,1,5,3,1,19,22,3,166,,,,,,000062,,leader_to_rsu,19,19,1
5435,1,RX,2,5,20,2,14,19,3,400,,,,,,000062,,member_to_leader,14,14,1
5440,1,RX,9,5,14,9,12,37,3,400,,,,,,000062,,member_to_leader,12,12,1
5451,1,TX,14,5,14,9,12,39,3,400,1,0,0,,,000062,,member_to_leader,12,12,1
5455,1,TX,21,5,21,12,13,22,3,400,0,0,0,,,000062,,member_to_leader,13,13,1
5459,1,TX,20,5,20,2,17,22,3,400,6,0,0,,,000062,,member_to_leader,17,17,1
5514,1,RX,2,5,20,2,17,20,3,400,,,,,,000062,,member_to_leader,17,17,1
5515,1,RX,12,5,21,12,13,21,3,400,,,,,,000062,,member_to_leader,13,13,1
5516,1,RX,17,5,14,17,11,40,3,400,,,,,,000062,,member_to_leader,11,11,1
5526,1,TX,14,5,14,17,11,42,3,400,2,0,0,,,000062,,member_to_leader,11,11,1
5530,1,TX,21,5,21,1,20,12,3,83,1,0,0,,,000062,,leader_to_rsu,20,20,1
5534,1,TX,20,5,20,2,17,23,3,400,7,0,0,,,000062,,member_to_leader,17,17,1
5589,1,RX,1,5,21,1,20,11,3,400,,,,,,000062,,leader_to_rsu,20,20,1
5590,1,RX,2,5,20,2,17,21,3,400,,,,,,000062,,member_to_leader,17,17,1
5591,1,RX,9,5,14,9,12,38,3,400,,,,,,000062,,member_to_leader,12,12,1
5601,1,TX,14,5,14,9,12,40,3,400,3,0,0,,,000062,,member_to_leader,12,12,1
5602,1,TX,21,5,21,3,16,14,3,400,2,0,0,,,000062,,member_to_leader,16,16,1
5606,1,TX,20,5,20,2,17,24,3,400,8,0,0,,,000062,,member_to_leader,17,17,1
5661,1,RX,2,5,20,2,17,22,3,400,,,,,,000062,,member_to_leader,17,17,1
5662,1,RX,3,5,21,3,16,13,3,400,,,,,,000062,,member_to_leader,16,16,1
5663,1,RX,17,5,14,17,11,41,3,400,,,,,,000062,,member_to_leader,11,11,1
5673,1,TX,14,5,14,17,11,43,3,400,4,0,0,,,000062,,member_to_leader,11,11,1
5677,1,TX,21,5,21,12,13,23,3,400,3,0,0,,,000062,,member_to_leader,13,13,1
5681,1,TX,20,5,20,2,17,25,3,400,9,0,0,,,000062,,member_to_leader,17,17,1
5736,1,RX,2,5,20,2,17,23,3,400,,,,,,000062,,member_to_leader,17,17,1
5737,1,RX,9,5,14,9,12,39,3,400,,,,,,000062,,member_to_leader,12,12,1
5738,1,RX,12,5,21,12,13,22,3,400,,,,,,000062,,member_to_leader,13,13,1
5748,1,TX,14,5,14,9,12,41,3,400,5,0,0,,,000062,,member_to_leader,12,12,1
5752,1,TX,21,5,21,3,16,15,3,400,4,0,0,,,000062,,member_to_leader,16,16,1
5756,1,TX,20,5,20,2,17,26,3,400,10,0,0,,,000062,,member_to_leader,17,17,1
5811,1,RX,1,5,21,1,20,12,3,83,,,,,,000062,,leader_to_rsu,20,20,1
5812,1,RX,2,5,20,2,17,24,3,400,,,,,,000062,,member_to_leader,17,17,1
5813,1,RX,17,5,14,17,11,42,3,400,,,,,,000062,,member_to_leader,11,11,1
5823,1,TX,14,5,14,17,11,44,3,400,6,0,0,,,000062,,member_to_leader,11,11,1
5827,1,TX,21,5,21,12,13,24,3,400,5,0,0,,,000062,,member_to_leader,13,13,1
5831,1,TX,20,5,20,2,17,27,3,70,11,0,0,,,000062,,member_to_leader,17,17,1
5886,1,RX,2,5,20,2,17,25,3,400,,,,,,000062,,member_to_leader,17,17,1
5887,1,RX,3,5,21,3,16,14,3,400,,,,,,000062,,member_to_leader,16,16,1
5888,1,RX,9,5,14,9,12,40,3,400,,,,,,000062,,member_to_leader,12,12,1
5898,1,TX,14,5,14,9,12,42,3,400,7,0,0,,,000062,,member_to_leader,12,12,1
5902,1,TX,21,5,21,3,16,16,3,355,6,0,0,,,000062,,member_to_leader,16,16,1
5957,1,RX,2,5,20,2,17,26,3,400,,,,,,000062,,member_to_leader,17,17,1
5958,1,RX,12,5,21,12,13,23,3,400,,,,,,000062,,member_to_leader,13,13,1
5959,1,RX,17,5,14,17,11,43,3,400,,,,,,000062,,member_to_leader,11,11,1
5969,1,TX,14,5,14,17,11,45,3,400,8,0,0,,,000062,,member_to_leader,11,11,1
5970,1,TX,21,5,21,12,13,25,3,400,7,0,0,,,000062,,member_to_leader,13,13,1
6009,1,RX,2,5,20,2,17,27,3,70,,,,,,000062,,member_to_leader,17,17,1
6010,1,RX,3,5,21,3,16,15,3,400,,,,,,000062,,member_to_leader,16,16,1
6011,1,RX,9,5,14,9,12,41,3,400,,,,,,000062,,member_to_leader,12,12,1
6019,1,TX,14,5,14,9,12,43,3,400,9,0,0,,,000062,,member_to_leader,12,12,1
6023,1,TX,21,5,21,12,13,26,3,400,8,0,0,,,000062,,member_to_leader,13,13,1
6062,1,RX,12,5,21,12,13,24,3,400,,,,,,000062,,member_to_leader,13,13,1
6063,1,RX,17,5,14,17,11,44,3,400,,,,,,000062,,member_to_leader,11,11,1
6071,1,TX,14,5,14,17,11,46,3,400,10,0,0,,,000062,,member_to_leader,11,11,1
6075,1,TX,21,5,21,12,13,27,3,400,9,0,0,,,000062,,member_to_leader,13,13,1
6114,1,RX,3,5,21,3,16,16,3,355,,,,,,000062,,member_to_leader,16,16,1
6115,1,RX,9,5,14,9,12,42,3,400,,,,,,000062,,member_to_leader,12,12,1
6123,1,TX,14,5,14,9,12,44,3,400,11,0,0,,,000062,,member_to_leader,12,12,1
6127,1,TX,21,5,21,12,13,28,3,400,10,0,0,,,000062,,member_to_leader,13,13,1
6166,1,RX,12,5,21,12,13,25,3,400,,,,,,000062,,member_to_leader,13,13,1
6167,1,RX,17,5,14,17,11,45,3,400,,,,,,000062,,member_to_leader,11,11,1
6175,1,TX,14,5,14,17,11,47,3,400,12,0,0,,,000062,,member_to_leader,11,11,1
6179,1,TX,21,5,21,12,13,29,3,400,11,0,0,,,000062,,member_to_leader,13,13,1
6218,1,RX,9,5,14,9,12,43,3,400,,,,,,000062,,member_to_leader,12,12,1
6219,1,RX,12,5,21,12,13,26,3,400,,,,,,000062,,member_to_leader,13,13,1
6227,1,TX,14,5,14,9,12,45,3,400,13,0,0,,,000062,,member_to_leader,12,12,1
6231,1,TX,21,5,21,12,13,30,3,400,12,0,0,,,000062,,member_to_leader,13,13,1
6270,1,RX,12,5,21,12,13,27,3,400,,,,,,000062,,member_to_leader,13,13,1
6271,1,RX,17,5,14,17,11,46,3,400,,,,,,000062,,member_to_leader,11,11,1
6279,1,TX,14,5,14,17,11,48,3,400,14,0,0,,,000062,,member_to_leader,11,11,1
6283,1,TX,21,5,21,12,13,31,3,400,13,0,0,,,000062,,member_to_leader,13,13,1
6322,1,RX,9,5,14,9,12,44,3,400,,,,,,000062,,member_to_leader,12,12,1
6323,1,RX,12,5,21,12,13,28,3,400,,,,,,000062,,member_to_leader,13,13,1
6331,1,TX,14,5,14,9,12,46,3,400,15,0,0,,,000062,,member_to_leader,12,12,1
6335,1,TX,21,5,21,12,13,32,3,400,14,0,0,,,000062,,member_to_leader,13,13,1
6374,1,RX,12,5,21,12,13,29,3,400,,,,,,000062,,member_to_leader,13,13,1
6375,1,RX,17,5,14,17,11,47,3,400,,,,,,000062,,member_to_leader,11,11,1
6383,1,TX,14,5,14,17,11,49,3,400,0,0,0,,,000062,,member_to_leader,11,11,1
6387,1,TX,21,5,21,12,13,33,3,400,15,0,0,,,000062,,member_to_leader,13,13,1
6393,1,TX,16,5,16,5,15,9,2,18,9,0,0,,,000062,,member_to_leader,15,15,1
6432,1,RX,9,5,14,9,12,45,3,400,,,,,,000062,,member_to_leader,12,12,1
6433,1,RX,12,5,21,12,13,30,3,400,,,,,,000062,,member_to_leader,13,13,1
6441,1,TX,14,5,14,9,12,47,3,400,1,0,0,,,000062,,member_to_leader,12,12,1
6445,1,TX,21,5,21,12,13,34,3,3,0,0,0,,,000062,,member_to_leader,13,13,1
6500,1,RX,12,5,21,12,13,31,3,400,,,,,,000062,,member_to_leader,13,13,1
6501,1,RX,17,5,14,17,11,48,3,400,,,,,,000062,,member_to_leader,11,11,1
6511,1,TX,14,5,14,17,11,50,3,400,2,0,0,,,000062,,member_to_leader,11,11,1
6515,1,TX,3,5,3,1,19,23,2,22,7,0,0,,,000062,,leader_to_rsu,19,19,1
6554,1,RX,5,5,16,5,15,9,2,18,,,,,,000062,,member_to_leader,15,15,1
6559,1,RX,9,5,14,9,12,46,3,400,,,,,,000062,,member_to_leader,12,12,1
6560,1,RX,12,5,21,12,13,32,3,400,,,,,,000062,,member_to_leader,13,13,1
6569,1,TX,14,5,14,9,12,48,3,400,3,0,0,,,000062,,member_to_leader,12,12,1
6624,1,RX,12,5,21,12,13,33,3,400,,,,,,000062,,member_to_leader,13,13,1
6625,1,RX,17,5,14,17,11,49,3,400,,,,,,000062,,member_to_leader,11,11,1
6635,1,TX,14,5,14,17,11,51,3,400,4,0,0,,,000062,,member_to_leader,11,11,1
6656,1,RX,1,5,3,1,19,23,2,22,,,,,,000062,,leader_to_rsu,19,19,1
6661,1,RX,9,5,14,9,12,47,3,400,,,,,,000062,,member_to_leader,12,12,1
6662,1,RX,12,5,21,12,13,34,3,3,,,,,,000062,,member_to_leader,13,13,1
6669,1,TX,14,5,14,9,12,49,3,400,5,0,0,,,000062,,member_to_leader,12,12,1
6690,1,RX,17,5,14,17,11,50,3,400,,,,,,000062,,member_to_leader,11,11,1
6696,1,TX,14,5,14,17,11,52,3,400,6,0,0,,,000062,,member_to_leader,11,11,1
6702,1,TX,21,5,21,1,20,13,2,12,1,0,0,,,000062,,leader_to_rsu,20,20,1
6723,1,RX,9,5,14,9,12,48,3,400,,,,,,000062,,member_to_leader,12,12,1
6729,1,TX,14,5,14,9,12,50,3,400,7,0,0,,,000062,,member_to_leader,12,12,1
6768,1,RX,17,5,14,17,11,51,3,400,,,,,,000062,,member_to_leader,11,11,1
6776,1,TX,14,5,14,17,11,53,3,400,8,0,0,,,000062,,member_to_leader,11,11,1
6797,1,RX,1,5,21,1,20,13,2,12,,,,,,000062,,leader_to_rsu,20,20,1
6802,1,RX,9,5,14,9,12,49,3,400,,,,,,000062,,member_to_leader,12,12,1
6809,1,TX,14,5,14,9,12,51,3,400,9,0,0,,,000062,,member_to_leader,12,12,1
6830,1,RX,17,5,14,17,11,52,3,400,,,,,,000062,,member_to_leader,11,11,1
6836,1,TX,14,5,14,17,11,54,3,400,10,0,0,,,000062,,member_to_leader,11,11,1
6840,1,TX,20,5,20,2,17,28,2,38,12,0,0,,,000062,,member_to_leader,17,17,1
6861,1,RX,9,5,14,9,12,50,3,400,,,,,,000062,,member_to_leader,12,12,1
6867,1,TX,14,5,14,9,12,52,3,400,11,0,0,,,000062,,member_to_leader,12,12,1
6873,1,TX,21,5,21,3,16,17,2,16,2,0,0,,,000062,,member_to_leader,16,16,1
6912,1,RX,17,5,14,17,11,53,3,400,,,,,,000062,,member_to_leader,11,11,1
6920,1,TX,14,5,14,17,11,55,3,400,12,0,0,,,000062,,member_to_leader,11,11,1
6959,1,RX,2,5,20,2,17,28,2,38,,,,,,000062,,member_to_leader,17,17,1
6964,1,RX,9,5,14,9,12,51,3,400,,,,,,000062,,member_to_leader,12,12,1
6973,1,TX,14,5,14,9,12,53,3,400,13,0,0,,,000062,,member_to_leader,12,12,1
6994,1,RX,3,5,21,3,16,17,2,16,,,,,,000062,,member_to_leader,16,16,1
6995,1,RX,17,5,14,17,11,54,3,400,,,,,,000062,,member_to_leader,11,11,1
7001,1,TX,14,5,14,17,11,56,3,400,14,0,0,,,000062,,member_to_leader,11,11,1
7022,1,RX,9,5,14,9,12,52,3,400,,,,,,000062,,member_to_leader,12,12,1
7028,1,TX,14,5,14,9,12,54,3,400,15,0,0,,,000062,,member_to_leader,12,12,1
7049,1,RX,17,5,14,17,11,55,3,400,,,,,,000062,,member_to_leader,11,11,1
7055,1,TX,14,5,14,17,11,57,3,400,0,0,0,,,000062,,member_to_leader,11,11,1
7076,1,RX,9,5,14,9,12,53,3,400,,,,,,000062,,member_to_leader,12,12,1
7082,1,TX,14,5,14,9,12,55,3,400,1,0,0,,,000062,,member_to_leader,12,12,1
7103,1,RX,17,5,14,17,11,56,3,400,,,,,,000062,,member_to_leader,11,11,1
7109,1,TX,14,5,14,17,11,58,3,400,2,0,0,,,000062,,member_to_leader,11,11,1
7130,1,RX,9,5,14,9,12,54,3,400,,,,,,000062,,member_to_leader,12,12,1
7136,1,TX,14,5,14,9,12,56,3,400,3,0,0,,,000062,,member_to_leader,12,12,1
7157,1,RX,17,5,14,17,11,57,3,400,,,,,,000062,,member_to_leader,11,11,1
7163,1,TX,14,5,14,17,11,59,3,400,4,0,0,,,000062,,member_to_leader,11,11,1
7184,1,RX,9,5,14,9,12,55,3,400,,,,,,000062,,member_to_leader,12,12,1
7190,1,TX,14,5,14,9,12,57,3,400,5,0,0,,,000062,,member_to_leader,12,12,1
7196,1,TX,21,5,21,12,13,35,2,34,3,0,0,,,000062,,member_to_leader,13,13,1
7217,1,RX,17,5,14,17,11,58,3,400,,,,,,000062,,member_to_leader,11,11,1
7223,1,TX,14,5,14,17,11,60,3,400,6,0,0,,,000062,,member_to_leader,11,11,1
7262,1,RX,9,5,14,9,12,56,3,400,,,,,,000062,,member_to_leader,12,12,1
7270,1,TX,14,5,14,9,12,58,3,400,7,0,0,,,000062,,member_to_leader,12,12,1
7291,1,RX,12,5,21,12,13,35,2,34,,,,,,000062,,member_to_leader,13,13,1
7296,1,RX,17,5,14,17,11,59,3,400,,,,,,000062,,member_to_leader,11,11,1
7303,1,TX,14,5,14,17,11,61,3,400,8,0,0,,,000062,,member_to_leader,11,11,1
7324,1,RX,9,5,14,9,12,57,3,400,,,,,,000062,,member_to_leader,12,12,1
7330,1,TX,14,5,14,9,12,59,3,400,9,0,0,,,000062,,member_to_leader,12,12,1
7351,1,RX,17,5,14,17,11,60,3,400,,,,,,000062,,member_to_leader,11,11,1
7357,1,TX,14,5,14,17,11,62,3,400,10,0,0,,,000062,,member_to_leader,11,11,1
7378,1,RX,9,5,14,9,12,58,3,400,,,,,,000062,,member_to_leader,12,12,1
7384,1,TX,14,5,14,9,12,60,3,400,11,0,0,,,000062,,member_to_leader,12,12,1
7405,1,RX,17,5,14,17,11,61,3,400,,,,,,000062,,member_to_leader,11,11,1
7411,1,TX,14,5,14,17,11,63,3,400,12,0,0,,,000062,,member_to_leader,11,11,1
7432,1,RX,9,5,14,9,12,59,3,400,,,,,,000062,,member_to_leader,12,12,1
7438,1,TX,14,5,14,9,12,61,3,400,13,0,0,,,000062,,member_to_leader,12,12,1
7459,1,RX,17,5,14,17,11,62,3,400,,,,,,000062,,member_to_leader,11,11,1
7465,1,TX,14,5,14,17,11,64,3,400,14,0,0,,,000062,,member_to_leader,11,11,1
7486,1,RX,9,5,14,9,12,60,3,400,,,,,,000062,,member_to_leader,12,12,1
7492,1,TX,14,5,14,9,12,62,3,195,15,0,0,,,000062,,member_to_leader,12,12,1
7513,1,RX,17,5,14,17,11,63,3,400,,,,,,000062,,member_to_leader,11,11,1
