scenario_id,timestamp,receiver_id,receiver_policy,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_15_01_26_56,000078,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,6;15,15;6,6,"{""6"": 41}","{""6"": 4560, ""15"": 4753}",72960,6>15:3,,18,19,
2026_07_15_01_26_56,000078,16,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,5;7;16;20,16;20;7,20;7,"{""7"": 41, ""20"": 41}","{""7"": 4853, ""16"": 4880, ""20"": 4879}",155712,7>16:8;20>16:4,,20,27,
2026_07_15_01_26_56,000078,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,3;17;18,17;3;18,3;18,"{""3"": 41, ""18"": 41}","{""3"": 4844, ""17"": 4995, ""18"": 4957}",156816,3>17:5;18>17:10,,8,17,
2026_07_15_01_26_56,000080,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,1;2;8;11,1;2;11,2;11,"{""2"": 41, ""11"": 41}","{""1"": 4933, ""2"": 4825, ""11"": 4862}",154992,2>1:0;11>1:6,,26,42,
2026_07_15_01_26_56,000080,4,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,4;9;12,4;12;9,12;9,"{""9"": 41, ""12"": 41}","{""4"": 4847, ""9"": 4846, ""12"": 4849}",155120,9>4:9;12>4:1,,19,46,
2026_07_15_01_26_56,000080,13,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,10;13;14;19,13;14;10,14;10,"{""10"": 41, ""14"": 41}","{""10"": 4897, ""13"": 4772, ""14"": 4947}",157504,10>13:7;14>13:2,,11,31,
2026_07_15_01_26_56,000080,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,6;15,15;6,6,"{""6"": 41}","{""6"": 4563, ""15"": 4751}",73008,6>15:3,,17,18,
2026_07_15_01_26_56,000080,16,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,5;7;16;20,16;20;7,20;7,"{""7"": 41, ""20"": 41}","{""7"": 4851, ""16"": 4897, ""20"": 4878}",155664,7>16:8;20>16:4,,22,28,
2026_07_15_01_26_56,000080,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,3;17;18,17;3;18,3;18,"{""3"": 41, ""18"": 41}","{""3"": 4838, ""17"": 4990, ""18"": 4921}",156144,3>17:5;18>17:10,,10,18,
2026_07_15_01_26_56,000082,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,1;2;8;11,1;2;11,2;11,"{""2"": 41, ""11"": 41}","{""1"": 4932, ""2"": 4840, ""11"": 4862}",155232,2>1:0;11>1:7,,27,41,
2026_07_15_01_26_56,000082,12,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,4;7;12,12;4;7,4;7,"{""4"": 41, ""7"": 41}","{""4"": 4801, ""7"": 4844, ""12"": 4915}",154320,4>12:1;7>12:9,,23,42,
2026_07_15_01_26_56,000082,13,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,10;13;14;19,13;14;10,14;10,"{""10"": 41, ""14"": 41}","{""10"": 4898, ""13"": 4801, ""14"": 4921}",157104,10>13:8;14>13:2,,12,30,
2026_07_15_01_26_56,000082,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,6;15,15;6,6,"{""6"": 41}","{""6"": 4581, ""15"": 4758}",73296,6>15:3,,17,18,
2026_07_15_01_26_56,000082,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,3;16;17;18,17;3;16,3;16,"{""3"": 41, ""16"": 41}","{""3"": 4838, ""16"": 4875, ""17"": 4970}",155408,3>17:4;16>17:6,,14,26,
2026_07_15_01_26_56,000082,20,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,5;9;20,20;9;5,9;5,"{""5"": 41, ""9"": 41}","{""5"": 4888, ""9"": 4846, ""20"": 4906}",155744,5>20:10;9>20:5,,22,30,
2026_07_15_01_26_56,000084,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,1;2;8;11,1;2;11,2;11,"{""2"": 41, ""11"": 41}","{""1"": 4932, ""2"": 4839, ""11"": 4863}",155232,2>1:0;11>1:7,,25,40,
2026_07_15_01_26_56,000084,12,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,4;7;12,12;4;7,4;7,"{""4"": 41, ""7"": 41}","{""4"": 4803, ""7"": 4853, ""12"": 4926}",154496,4>12:1;7>12:9,,21,41,
2026_07_15_01_26_56,000084,13,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,10;13;14;19,13;14;10,14;10,"{""10"": 41, ""14"": 41}","{""10"": 4890, ""13"": 4788, ""14"": 4907}",156752,10>13:8;14>13:2,,11,31,
2026_07_15_01_26_56,000084,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,6;15,15;6,6,"{""6"": 41}","{""6"": 4591, ""15"": 4766}",73456,6>15:3,,17,18,
2026_07_15_01_26_56,000084,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,3;16;17;18,17;3;16,3;16,"{""3"": 41, ""16"": 41}","{""3"": 4830, ""16"": 4881, ""17"": 4976}",155376,3>17:4;16>17:6,,13,26,
2026_07_15_01_26_56,000084,20,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,5;9;20,20;9;5,9;5,"{""5"": 41, ""9"": 41}","{""5"": 4908, ""9"": 4845, ""20"": 4904}",156048,5>20:10;9>20:5,,22,30,
2026_07_15_01_26_56,000086,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,1;2;8;11,1;2;11,2;11,"{""2"": 41, ""11"": 41}","{""1"": 4932, ""2"": 4822, ""11"": 4862}",154944,2>1:0;11>1:7,,27,42,
2026_07_15_01_26_56,000086,12,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,4;7;12,12;4;7,4;7,"{""4"": 41, ""7"": 41}","{""4"": 4804, ""7"": 4860, ""12"": 4938}",154624,4>12:1;7>12:9,,24,43,
2026_07_15_01_26_56,000086,13,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,10;13;14;19,13;14;10,14;10,"{""10"": 41, ""14"": 41}","{""10"": 4900, ""13"": 4773, ""14"": 4941}",157456,10>13:8;14>13:2,,11,31,
2026_07_15_01_26_56,000086,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,6;15,15;6,6,"{""6"": 41}","{""6"": 4597, ""15"": 4762}",73552,6>15:3,,18,19,
2026_07_15_01_26_56,000086,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,3;16;17;18,17;3;16,3;16,"{""3"": 41, ""16"": 41}","{""3"": 4831, ""16"": 4889, ""17"": 4971}",155520,3>17:4;16>17:6,,14,25,
2026_07_15_01_26_56,000086,20,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,5;9;20,20;9;5,9;5,"{""5"": 41, ""9"": 41}","{""5"": 4895, ""9"": 4845, ""20"": 4905}",155840,5>20:10;9>20:5,,20,30,
2026_07_15_01_26_56,000088,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,1;2;8;11,1;2;11,2;11,"{""2"": 41, ""11"": 41}","{""1"": 4930, ""2"": 4827, ""11"": 4862}",155024,2>1:0;11>1:7,,28,42,
2026_07_15_01_26_56,000088,12,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,4;7;12,12;4;7,4;7,"{""4"": 41, ""7"": 41}","{""4"": 4803, ""7"": 4858, ""12"": 4937}",154576,4>12:1;7>12:9,,25,43,
2026_07_15_01_26_56,000088,13,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,10;13;14;19,13;14;10,14;10,"{""10"": 41, ""14"": 41}","{""10"": 4899, ""13"": 4764, ""14"": 4908}",156912,10>13:8;14>13:2,,13,30,
2026_07_15_01_26_56,000088,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,6;15,15;6,6,"{""6"": 41}","{""6"": 4574, ""15"": 4772}",73184,6>15:3,,17,19,
2026_07_15_01_26_56,000088,17,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,3;16;17;18,17;3;16,3;16,"{""3"": 41, ""16"": 41}","{""3"": 4835, ""16"": 4885, ""17"": 4985}",155520,3>17:4;16>17:6,,16,25,
2026_07_15_01_26_56,000088,20,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,5;9;20,20;9;5,9;5,"{""5"": 41, ""9"": 41}","{""5"": 4910, ""9"": 4844, ""20"": 4903}",156064,5>20:10;9>20:5,,20,31,
2026_07_15_01_26_56,000090,1,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,1;2;8;11,1;2;11,2;11,"{""2"": 41, ""11"": 41}","{""1"": 4930, ""2"": 4827, ""11"": 4863}",155040,2>1:0;11>1:6,,28,42,
2026_07_15_01_26_56,000090,12,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,4;7;12,12;7;4,7;4,"{""4"": 41, ""7"": 41}","{""4"": 4801, ""7"": 4859, ""12"": 4954}",154560,4>12:9;7>12:1,,23,42,
2026_07_15_01_26_56,000090,13,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,10;13;14;19,13;14;10,14;10,"{""10"": 41, ""14"": 41}","{""10"": 4898, ""13"": 4769, ""14"": 4871}",156304,10>13:8;14>13:2,,16,31,
2026_07_15_01_26_56,000090,15,all-cluster-heads,perception_aware_potential_game,grid,utility,utility,none,0,0,,coalition_game,6,6;15,15;6,6,"{""6"": 41}","{""6"": 4583, ""15"": 4768}",73328,6>15:3,,17,19,
