scenario_id,timestamp,receiver_id,receiver_policy,coperception_yaml,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,selective_frame_deadline_ms,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,frame_comm_time_ms,num_channels,bandwidth_mhz,communication_deadline_ms,sgcp_frame_mbps_budget,sgcp_frame_budget_bytes,sgcp_frame_budget_original_bytes,sgcp_frame_budget_admitted_bytes,max_senders_per_receiver,channel_estimator,ns3_tb_size_bytes,ns3_slot_duration_ms,ns3_subchannel_prbs,ns3_symbols_per_slot,ns3_mcs,pcs_rounds_requested,pcs_rounds_accepted,pcs_round_comm_time_ms_json,pcs_round_comm_bytes_json,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_15_01_26_56,000070,1,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_random,grid,,,,,,,cov_coalition_game,6,60.0,1;4;12,1;12;4,12;4,"{""4"": 56, ""12"": 56}","{""1"": 4925, ""4"": 4827, ""12"": 4883}",155360,8.640711902113459,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,12;4,22,37,
2026_07_15_01_26_56,000070,11,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_random,grid,,,,,,,cov_coalition_game,6,60.0,2;8;9;11,11;2;9;8,2;9;8,"{""2"": 39, ""8"": 39, ""9"": 39}","{""2"": 1928, ""8"": 1223, ""9"": 1943, ""11"": 4909}",81504,4.533036707452726,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,2;9;8,35,55,
2026_07_15_01_26_56,000070,13,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_random,grid,,,,,,,cov_coalition_game,6,60.0,10;13;14;19,13;10;14;19,10;14;19,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 3341, ""13"": 4795, ""14"": 3958, ""19"": 992}",132656,7.37797552836485,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,10;14;19,9,33,
2026_07_15_01_26_56,000070,15,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_random,grid,,,,,,,cov_coalition_game,6,60.0,6;15,15;6,6,"{""6"": 59}","{""6"": 4510, ""15"": 4740}",72160,4.013348164627364,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,6,15,16,
2026_07_15_01_26_56,000070,16,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_random,grid,,,,,,,cov_coalition_game,6,60.0,5;7;16;20,16;7;20;5,7;20;5,"{""5"": 39, ""7"": 39, ""20"": 39}","{""5"": 1180, ""7"": 4140, ""16"": 4856, ""20"": 2853}",130768,7.272969966629589,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,7;20;5,22,30,
2026_07_15_01_26_56,000070,17,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_random,grid,,,,,,,cov_coalition_game,6,60.0,3;17;18,17;18;3,18;3,"{""3"": 57, ""18"": 53}","{""3"": 3200, ""17"": 4972, ""18"": 5023}",131568,7.317463848720801,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,18;3,7,16,
2026_07_15_01_26_56,000072,1,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_random,grid,,,,,,,cov_coalition_game,6,60.0,1;2;8;11,1;8;2;11,8;2;11,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4928, ""2"": 4093, ""8"": 4195, ""11"": 2592}",174080,9.681868743047831,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,8;2;11,27,47,
2026_07_15_01_26_56,000072,4,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_random,grid,,,,,,,cov_coalition_game,6,60.0,4;9;12,4;9;12,9;12,"{""9"": 50, ""12"": 54}","{""4"": 4868, ""9"": 4855, ""12"": 2450}",116880,6.50055617352614,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,9;12,22,42,
2026_07_15_01_26_56,000072,13,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_random,grid,,,,,,,cov_coalition_game,6,60.0,10;13;14;19,13;14;10;19,14;10;19,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 2964, ""13"": 4800, ""14"": 2687, ""19"": 891}",104672,5.821579532814239,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,14;10;19,8,32,
2026_07_15_01_26_56,000072,15,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_random,grid,,,,,,,cov_coalition_game,6,60.0,6;15,15;6,6,"{""6"": 55}","{""6"": 4495, ""15"": 4748}",71920,4.0,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,6,15,18,
2026_07_15_01_26_56,000072,16,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_random,grid,,,,,,,cov_coalition_game,6,60.0,5;7;16;20,16;5;7;20,5;7;20,"{""5"": 39, ""7"": 39, ""20"": 39}","{""5"": 4397, ""7"": 2987, ""16"": 4868, ""20"": 2218}",153632,8.544605116796442,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,5;7;20,19,29,
2026_07_15_01_26_56,000072,17,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_random,grid,,,,,,,cov_coalition_game,6,60.0,3;17;18,17;18;3,18;3,"{""3"": 59, ""18"": 53}","{""3"": 3176, ""17"": 4977, ""18"": 4982}",130528,7.259621802002225,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,18;3,9,16,
2026_07_15_01_26_56,000074,1,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_random,grid,,,,,,,cov_coalition_game,6,60.0,1;2;8;11,1;8;2;11,8;2;11,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4931, ""2"": 3662, ""8"": 4161, ""11"": 4054}",190032,10.569076751946607,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,8;2;11,29,46,
2026_07_15_01_26_56,000074,12,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_random,grid,,,,,,,cov_coalition_game,6,60.0,4;7;12,12;7;4,7;4,"{""4"": 56, ""7"": 59}","{""4"": 3284, ""7"": 4880, ""12"": 4881}",130624,7.264961067853171,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,7;4,21,43,
2026_07_15_01_26_56,000074,13,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_random,grid,,,,,,,cov_coalition_game,6,60.0,10;13;14;19,13;10;14;19,10;14;19,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 3593, ""13"": 4800, ""14"": 4051, ""19"": 1122}",140256,7.800667408231368,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,10;14;19,6,32,
2026_07_15_01_26_56,000074,15,all-cluster-heads,C:\Workspace\OpenCDA\docs\doc_workspace\SGCP\artifacts\early_from_late_checkpoint_20260719\enable_coperception_early_from_attentive.yaml,selective_random,grid,,,,,,,cov_coalition_game,6,60.0,6;15,15;6,6,"{""6"": 54}","{""6"": 4491, ""15"": 4753}",71856,3.996440489432703,10,40.0,100.0,,,,,2,ns3,899,0.5,10,12,28,,,[],[],,6,15,18,
