scenario_id,timestamp,receiver_id,receiver_policy,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_15_01_26_56,000092,20,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,5;9;20,20;9,9,"{""9"": 49}","{""9"": 4807, ""20"": 4905}",76912,,9,11,28,
2026_07_15_01_26_56,000094,1,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,1;2;8;11,1;8,8,"{""8"": 49}","{""1"": 4929, ""8"": 4409}",70544,,8,8,29,
2026_07_15_01_26_56,000094,12,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,4;7;12,12;7,7,"{""7"": 58}","{""7"": 4898, ""12"": 4976}",78368,,7,13,31,
2026_07_15_01_26_56,000094,13,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,10;13;14;19,13;10,10,"{""10"": 51}","{""10"": 4769, ""13"": 4805}",76304,,10,8,31,
2026_07_15_01_26_56,000094,15,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 58}","{""6"": 4652, ""15"": 4772}",74432,,6,14,20,
2026_07_15_01_26_56,000094,17,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,3;16;17;18,17;16,16,"{""16"": 54}","{""16"": 4854, ""17"": 4995}",77664,,16,8,21,
2026_07_15_01_26_56,000094,20,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,5;9;20,20;9,9,"{""9"": 49}","{""9"": 4806, ""20"": 4905}",76896,,9,9,28,
2026_07_15_01_26_56,000096,1,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,1;2;8;11,1;8,8,"{""8"": 49}","{""1"": 4928, ""8"": 4410}",70560,,8,9,29,
2026_07_15_01_26_56,000096,12,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,4;7;12,12;7,7,"{""7"": 58}","{""7"": 4896, ""12"": 4975}",78336,,7,11,26,
2026_07_15_01_26_56,000096,13,all-cluster-heads,selective_edgecooper_global_hd,grid,,,,,,,coalition_game,6,10;13;14;19,13;10,10,"{""10"": 50}","{""10"": 4770, ""13"": 4751}",76320,,10,9,30,
