scenario_id,timestamp,receiver_id,receiver_policy,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_15_01_26_56,000090,1,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,1;2;8;11,1;2;8;11,2;8;11,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4930, ""2"": 3233, ""8"": 912, ""11"": 3687}",125312,,2;8;11,28,44,
2026_07_15_01_26_56,000090,12,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,4;7;12,12;4;7,4;7,"{""4"": 55, ""7"": 59}","{""4"": 3954, ""7"": 4899, ""12"": 4954}",141648,,4;7,21,42,
2026_07_15_01_26_56,000090,13,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,10;13;14;19,13;19;14;10,19;14;10,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 4593, ""13"": 4769, ""14"": 3068, ""19"": 1183}",141504,,19;14;10,13,32,
2026_07_15_01_26_56,000090,15,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 56}","{""6"": 4471, ""15"": 4768}",71536,,6,15,19,
2026_07_15_01_26_56,000090,17,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,3;16;17;18,17;18;16;3,18;16;3,"{""3"": 39, ""16"": 39, ""18"": 39}","{""3"": 1333, ""16"": 3113, ""17"": 5007, ""18"": 866}",84992,,18;16;3,15,26,
2026_07_15_01_26_56,000090,20,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,5;9;20,20;9;5,9;5,"{""5"": 47, ""9"": 49}","{""5"": 1458, ""9"": 4807, ""20"": 4905}",100240,,9;5,23,31,
2026_07_15_01_26_56,000092,1,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,1;2;8;11,1;8;2;11,8;2;11,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4928, ""2"": 3341, ""8"": 4321, ""11"": 4355}",192272,,8;2;11,25,43,
2026_07_15_01_26_56,000092,12,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,4;7;12,12;4;7,4;7,"{""4"": 56, ""7"": 59}","{""4"": 3954, ""7"": 4901, ""12"": 4963}",141680,,4;7,24,42,
2026_07_15_01_26_56,000092,13,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,10;13;14;19,13;19;14;10,19;14;10,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 2369, ""13"": 4781, ""14"": 2590, ""19"": 1020}",95664,,19;14;10,13,32,
2026_07_15_01_26_56,000092,15,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 56}","{""6"": 4649, ""15"": 4770}",74384,,6,16,19,
2026_07_15_01_26_56,000092,17,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,3;16;17;18,17;16;3;18,16;3;18,"{""3"": 39, ""16"": 39, ""18"": 39}","{""3"": 3063, ""16"": 3016, ""17"": 5000, ""18"": 848}",110832,,16;3;18,11,25,
2026_07_15_01_26_56,000092,20,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,5;9;20,20;5;9,5;9,"{""5"": 47, ""9"": 49}","{""5"": 1468, ""9"": 4807, ""20"": 4905}",100400,,5;9,24,31,
2026_07_15_01_26_56,000094,1,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,1;2;8;11,1;11;8;2,11;8;2,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4929, ""2"": 3713, ""8"": 4058, ""11"": 2562}",165328,,11;8;2,28,42,
2026_07_15_01_26_56,000094,12,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,4;7;12,12;4;7,4;7,"{""4"": 56, ""7"": 58}","{""4"": 3954, ""7"": 4898, ""12"": 4976}",141632,,4;7,22,43,
2026_07_15_01_26_56,000094,13,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,10;13;14;19,13;10;14;19,10;14;19,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 3509, ""13"": 4805, ""14"": 3276, ""19"": 1031}",125056,,10;14;19,13,32,
2026_07_15_01_26_56,000094,15,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 58}","{""6"": 4652, ""15"": 4772}",74432,,6,17,20,
2026_07_15_01_26_56,000094,17,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,3;16;17;18,17;3;16;18,3;16;18,"{""3"": 39, ""16"": 39, ""18"": 39}","{""3"": 3308, ""16"": 3775, ""17"": 4995, ""18"": 4449}",184512,,3;16;18,15,25,
2026_07_15_01_26_56,000094,20,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,5;9;20,20;5;9,5;9,"{""5"": 48, ""9"": 49}","{""5"": 1478, ""9"": 4806, ""20"": 4905}",100544,,5;9,21,31,
2026_07_15_01_26_56,000096,1,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,1;2;8;11,1;11;8;2,11;8;2,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4928, ""2"": 3965, ""8"": 4190, ""11"": 2717}",173952,,11;8;2,27,42,
2026_07_15_01_26_56,000096,12,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,4;7;12,12;4;7,4;7,"{""4"": 56, ""7"": 59}","{""4"": 3953, ""7"": 4897, ""12"": 4975}",141600,,4;7,23,39,
2026_07_15_01_26_56,000096,13,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,10;13;14;19,13;10;19;14,10;19;14,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 4666, ""13"": 4751, ""14"": 3573, ""19"": 1007}",147936,,10;19;14,15,31,
2026_07_15_01_26_56,000096,15,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 58}","{""6"": 4640, ""15"": 4777}",74240,,6,19,19,
2026_07_15_01_26_56,000096,17,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,3;16;17;18,17;3;18;16,3;18;16,"{""3"": 39, ""16"": 39, ""18"": 39}","{""3"": 3161, ""16"": 3644, ""17"": 4995, ""18"": 4368}",178768,,3;18;16,13,24,
2026_07_15_01_26_56,000096,20,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,5;9;20,20;5;9,5;9,"{""5"": 51, ""9"": 49}","{""5"": 1477, ""9"": 4805, ""20"": 4902}",100512,,5;9,22,31,
2026_07_15_01_26_56,000098,1,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,1;2;8;11,1;2;11;8,2;11;8,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4927, ""2"": 3978, ""8"": 4334, ""11"": 4163}",199600,,2;11;8,28,42,
2026_07_15_01_26_56,000098,12,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,4;7;12,12;4;7,4;7,"{""4"": 56, ""7"": 59}","{""4"": 3953, ""7"": 4895, ""12"": 4968}",141568,,4;7,22,38,
2026_07_15_01_26_56,000098,13,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,10;13;14;19,13;19;14;10,19;14;10,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 4268, ""13"": 4779, ""14"": 4044, ""19"": 1096}",150528,,19;14;10,12,30,
2026_07_15_01_26_56,000098,15,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 59}","{""6"": 4643, ""15"": 4783}",74288,,6,16,19,
2026_07_15_01_26_56,000098,17,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,3;16;17;18,17;18;3;16,18;3;16,"{""3"": 39, ""16"": 39, ""18"": 39}","{""3"": 2299, ""16"": 4046, ""17"": 4986, ""18"": 4551}",174336,,18;3;16,16,24,
2026_07_15_01_26_56,000098,20,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,5;9;20,20;9;5,9;5,"{""5"": 48, ""9"": 49}","{""5"": 1489, ""9"": 4805, ""20"": 4903}",100704,,9;5,24,32,
2026_07_15_01_26_56,000100,1,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,1;2;8;11,1;8;11;2,8;11;2,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4928, ""2"": 1914, ""8"": 4284, ""11"": 2398}",137536,,8;11;2,26,42,
2026_07_15_01_26_56,000100,12,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,4;7;12,12;4;7,4;7,"{""4"": 56, ""7"": 59}","{""4"": 3948, ""7"": 4893, ""12"": 4970}",141456,,4;7,21,38,
2026_07_15_01_26_56,000100,13,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,10;13;14;19,13;10;14;19,10;14;19,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 3306, ""13"": 4758, ""14"": 2583, ""19"": 1217}",113696,,10;14;19,13,30,
2026_07_15_01_26_56,000100,15,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 57}","{""6"": 4645, ""15"": 4775}",74320,,6,18,20,
2026_07_15_01_26_56,000100,17,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,3;16;17;18,17;18;3;16,18;3;16,"{""3"": 39, ""16"": 39, ""18"": 39}","{""3"": 2836, ""16"": 3130, ""17"": 4995, ""18"": 1220}",114976,,18;3;16,12,24,
2026_07_15_01_26_56,000100,20,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,5;9;20,20;9;5,9;5,"{""5"": 48, ""9"": 49}","{""5"": 1461, ""9"": 4804, ""20"": 4903}",100240,,9;5,22,31,
2026_07_15_01_26_56,000102,1,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,1;2;8;11,1;11;8;2,11;8;2,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4929, ""2"": 1852, ""8"": 4189, ""11"": 2603}",138304,,11;8;2,28,43,
2026_07_15_01_26_56,000102,12,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,4;7;12,12;4;7,4;7,"{""4"": 56, ""7"": 59}","{""4"": 3943, ""7"": 4892, ""12"": 4965}",141360,,4;7,21,38,
2026_07_15_01_26_56,000102,13,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,10;13;14;19,13;14;10;19,14;10;19,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 4303, ""13"": 4787, ""14"": 3606, ""19"": 3993}",190432,,14;10;19,10,30,
2026_07_15_01_26_56,000102,15,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 62}","{""6"": 4649, ""15"": 4798}",74384,,6,20,22,
2026_07_15_01_26_56,000102,17,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,3;16;17;18,17;16;18;3,16;18;3,"{""3"": 39, ""16"": 39, ""18"": 39}","{""3"": 3114, ""16"": 2616, ""17"": 4990, ""18"": 4344}",161184,,16;18;3,13,23,
2026_07_15_01_26_56,000102,20,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,5;9;20,20;9;5,9;5,"{""5"": 50, ""9"": 49}","{""5"": 1528, ""9"": 4804, ""20"": 4902}",101312,,9;5,22,33,
2026_07_15_01_26_56,000104,1,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,1;2;8;11,1;8;11;2,8;11;2,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4929, ""2"": 3276, ""8"": 984, ""11"": 4128}",134208,,8;11;2,25,42,
2026_07_15_01_26_56,000104,12,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,4;7;12,12;7;4,7;4,"{""4"": 56, ""7"": 59}","{""4"": 3942, ""7"": 4890, ""12"": 4988}",141312,,7;4,20,38,
2026_07_15_01_26_56,000104,13,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,10;13;14;19,13;19;14;10,19;14;10,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 4185, ""13"": 4747, ""14"": 1849, ""19"": 4295}",165264,,19;14;10,12,30,
2026_07_15_01_26_56,000104,15,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 62}","{""6"": 4667, ""15"": 4777}",74672,,6,19,23,
2026_07_15_01_26_56,000104,17,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,3;16;17;18,17;18;16;3,18;16;3,"{""3"": 39, ""16"": 39, ""18"": 39}","{""3"": 2676, ""16"": 2931, ""17"": 4979, ""18"": 4512}",161904,,18;16;3,15,22,
2026_07_15_01_26_56,000104,20,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,5;9;20,20;5;9,5;9,"{""5"": 48, ""9"": 49}","{""5"": 1512, ""9"": 4804, ""20"": 4900}",101056,,5;9,26,32,
2026_07_15_01_26_56,000106,1,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,1;2;8;11,1;11;2;8,11;2;8,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4928, ""2"": 3640, ""8"": 4058, ""11"": 3711}",182544,,11;2;8,28,42,
2026_07_15_01_26_56,000106,12,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,4;7;12,12;7;4,7;4,"{""4"": 54, ""7"": 57}","{""4"": 3869, ""7"": 4868, ""12"": 4987}",139792,,7;4,20,38,
2026_07_15_01_26_56,000106,13,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,10;13;14;19,13;10;19;14,10;19;14,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 4115, ""13"": 4753, ""14"": 1658, ""19"": 4118}",158256,,10;19;14,16,30,
2026_07_15_01_26_56,000106,15,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 63}","{""6"": 4674, ""15"": 4779}",74784,,6,17,23,
2026_07_15_01_26_56,000106,17,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,3;16;17;18,17;18;16;3,18;16;3,"{""3"": 39, ""16"": 39, ""18"": 39}","{""3"": 3367, ""16"": 3378, ""17"": 4994, ""18"": 948}",123088,,18;16;3,15,21,
2026_07_15_01_26_56,000106,20,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,5;9;20,20;9;5,9;5,"{""5"": 50, ""9"": 50}","{""5"": 1528, ""9"": 4805, ""20"": 4900}",101328,,9;5,21,29,
2026_07_15_01_26_56,000108,1,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,1;2;8;11,1;11;8;2,11;8;2,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4928, ""2"": 3853, ""8"": 4241, ""11"": 2942}",176576,,11;8;2,25,44,
2026_07_15_01_26_56,000108,12,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,4;7;12,12;4;7,4;7,"{""4"": 54, ""7"": 57}","{""4"": 3861, ""7"": 4864, ""12"": 4997}",139600,,4;7,22,39,
2026_07_15_01_26_56,000108,13,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,10;13;14;19,13;10;19;14,10;19;14,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 3972, ""13"": 4757, ""14"": 4309, ""19"": 4113}",198304,,10;19;14,12,30,
2026_07_15_01_26_56,000108,15,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 63}","{""6"": 4667, ""15"": 4792}",74672,,6,19,24,
2026_07_15_01_26_56,000108,17,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,3;16;17;18,17;16;3;18,16;3;18,"{""3"": 39, ""16"": 39, ""18"": 39}","{""3"": 3759, ""16"": 2063, ""17"": 4998, ""18"": 4235}",160912,,16;3;18,14,21,
2026_07_15_01_26_56,000108,20,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,5;9;20,20;5;9,5;9,"{""5"": 50, ""9"": 50}","{""5"": 1531, ""9"": 4806, ""20"": 4899}",101392,,5;9,22,30,
2026_07_15_01_26_56,000110,1,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,1;2;8;11,1;2;11;8,2;11;8,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4928, ""2"": 1936, ""8"": 4044, ""11"": 3079}",144944,,2;11;8,27,45,
2026_07_15_01_26_56,000110,12,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,4;7;12,12;7;4,7;4,"{""4"": 55, ""7"": 57}","{""4"": 4610, ""7"": 4877, ""12"": 4997}",151792,,7;4,21,38,
2026_07_15_01_26_56,000110,13,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,10;13;14;19,13;10;14;19,10;14;19,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 4530, ""13"": 4738, ""14"": 3848, ""19"": 955}",149328,,10;14;19,12,30,
2026_07_15_01_26_56,000110,15,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 61}","{""6"": 4666, ""15"": 4814}",74656,,6,19,24,
2026_07_15_01_26_56,000110,17,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,3;16;17;18,17;18;3;16,18;3;16,"{""3"": 39, ""16"": 39, ""18"": 39}","{""3"": 3990, ""16"": 2718, ""17"": 5003, ""18"": 4426}",178144,,18;3;16,12,20,
2026_07_15_01_26_56,000110,20,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,5;9;20,20;9;5,9;5,"{""5"": 49, ""9"": 50}","{""5"": 1534, ""9"": 4807, ""20"": 4898}",101456,,9;5,20,30,
2026_07_15_01_26_56,000112,1,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,1;2;8;11,1;8;11;2,8;11;2,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4926, ""2"": 3974, ""8"": 560, ""11"": 1363}",94352,,8;11;2,25,44,
2026_07_15_01_26_56,000112,12,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,4;7;12,12;4;7,4;7,"{""4"": 56, ""7"": 58}","{""4"": 4653, ""7"": 4877, ""12"": 5013}",152480,,4;7,21,38,
2026_07_15_01_26_56,000112,13,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,10;13;14;19,13;14;19;10,14;19;10,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 4277, ""13"": 4707, ""14"": 2649, ""19"": 1198}",129984,,14;19;10,11,30,
2026_07_15_01_26_56,000112,15,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 61}","{""6"": 4646, ""15"": 4776}",74336,,6,17,23,
2026_07_15_01_26_56,000112,17,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,3;16;17;18,17;16;18;3,16;18;3,"{""3"": 39, ""16"": 39, ""18"": 39}","{""3"": 3973, ""16"": 1928, ""17"": 4995, ""18"": 4270}",162736,,16;18;3,11,19,
2026_07_15_01_26_56,000112,20,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,5;9;20,20;5;9,5;9,"{""5"": 52, ""9"": 50}","{""5"": 1524, ""9"": 4808, ""20"": 4898}",101312,,5;9,22,31,
2026_07_15_01_26_56,000114,1,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,1;2;8;11,1;2;8;11,2;8;11,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4926, ""2"": 2241, ""8"": 792, ""11"": 3068}",97616,,2;8;11,22,44,
2026_07_15_01_26_56,000114,12,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,4;7;12,12;7;4,7;4,"{""4"": 56, ""7"": 58}","{""4"": 4653, ""7"": 4877, ""12"": 5019}",152480,,7;4,23,39,
2026_07_15_01_26_56,000114,13,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,10;13;14;19,13;14;19;10,14;19;10,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 3223, ""13"": 4726, ""14"": 3094, ""19"": 4399}",171456,,14;19;10,11,30,
2026_07_15_01_26_56,000114,15,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 60}","{""6"": 4631, ""15"": 4789}",74096,,6,17,23,
2026_07_15_01_26_56,000114,17,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,3;16;17;18,17;18;3;16,18;3;16,"{""3"": 39, ""16"": 39, ""18"": 39}","{""3"": 3008, ""16"": 2489, ""17"": 5006, ""18"": 916}",102608,,18;3;16,9,19,
2026_07_15_01_26_56,000114,20,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,5;9;20,20;9;5,9;5,"{""5"": 52, ""9"": 50}","{""5"": 1558, ""9"": 4807, ""20"": 4899}",101840,,9;5,20,30,
2026_07_15_01_26_56,000116,1,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,1;2;8;11,1;8;2;11,8;2;11,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4926, ""2"": 2483, ""8"": 4127, ""11"": 3591}",163216,,8;2;11,25,44,
2026_07_15_01_26_56,000116,12,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,4;7;12,12;7;4,7;4,"{""4"": 57, ""7"": 58}","{""4"": 4651, ""7"": 4878, ""12"": 4999}",152464,,7;4,23,39,
2026_07_15_01_26_56,000116,13,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,10;13;14;19,13;10;19;14,10;19;14,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 2890, ""13"": 4746, ""14"": 3969, ""19"": 1048}",126512,,10;19;14,5,30,
2026_07_15_01_26_56,000116,15,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 60}","{""6"": 4650, ""15"": 4804}",74400,,6,19,23,
2026_07_15_01_26_56,000116,17,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,3;16;17;18,17;18;3;16,18;3;16,"{""3"": 39, ""16"": 39, ""18"": 39}","{""3"": 1986, ""16"": 3138, ""17"": 5014, ""18"": 4312}",150976,,18;3;16,10,18,
2026_07_15_01_26_56,000116,20,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,5;9;20,20;5;9,5;9,"{""5"": 54, ""9"": 51}","{""5"": 1593, ""9"": 4805, ""20"": 4899}",102368,,5;9,19,29,
2026_07_15_01_26_56,000118,1,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,1;2;8;11,1;2;8;11,2;8;11,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4927, ""2"": 1847, ""8"": 4216, ""11"": 2755}",141088,,2;8;11,23,44,
2026_07_15_01_26_56,000118,12,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,4;7;12,12;7;4,7;4,"{""4"": 57, ""7"": 58}","{""4"": 4651, ""7"": 4876, ""12"": 5018}",152432,,7;4,24,39,
2026_07_15_01_26_56,000118,13,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,10;13;14;19,13;14;10;19,14;10;19,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 3820, ""13"": 4711, ""14"": 2505, ""19"": 4004}",165264,,14;10;19,6,31,
2026_07_15_01_26_56,000118,15,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 61}","{""6"": 4647, ""15"": 4815}",74352,,6,17,22,
2026_07_15_01_26_56,000118,17,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,3;16;17;18,17;3;18;16,3;18;16,"{""3"": 39, ""16"": 39, ""18"": 39}","{""3"": 3637, ""16"": 2105, ""17"": 5023, ""18"": 805}",104752,,3;18;16,8,19,
2026_07_15_01_26_56,000118,20,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,5;9;20,20;5;9,5;9,"{""5"": 53, ""9"": 50}","{""5"": 1579, ""9"": 4805, ""20"": 4899}",102144,,5;9,18,29,
2026_07_15_01_26_56,000120,1,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,1;2;8;11,1;2;11;8,2;11;8,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4928, ""2"": 2491, ""8"": 3893, ""11"": 4317}",171216,,2;11;8,26,43,
2026_07_15_01_26_56,000120,12,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,4;7;12,12;7;4,7;4,"{""4"": 56, ""7"": 58}","{""4"": 4650, ""7"": 4875, ""12"": 5020}",152400,,7;4,24,40,
2026_07_15_01_26_56,000120,13,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,10;13;14;19,13;19;14;10,19;14;10,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 3398, ""13"": 4704, ""14"": 2878, ""19"": 4188}",167424,,19;14;10,10,31,
2026_07_15_01_26_56,000120,15,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 60}","{""6"": 4637, ""15"": 4811}",74192,,6,17,22,
2026_07_15_01_26_56,000120,17,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,3;16;17;18,17;3;16;18,3;16;18,"{""3"": 39, ""16"": 39, ""18"": 39}","{""3"": 3898, ""16"": 2521, ""17"": 5031, ""18"": 4351}",172320,,3;16;18,9,18,
2026_07_15_01_26_56,000120,20,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,5;9;20,20;5;9,5;9,"{""5"": 54, ""9"": 50}","{""5"": 1599, ""9"": 4806, ""20"": 4901}",102480,,5;9,19,29,
2026_07_15_01_26_56,000122,1,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,1;2;8;11,1;8;11;2,8;11;2,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4925, ""2"": 3976, ""8"": 764, ""11"": 4115}",141680,,8;11;2,23,43,
2026_07_15_01_26_56,000122,12,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,4;7;12,12;4;7,4;7,"{""4"": 56, ""7"": 58}","{""4"": 4651, ""7"": 4877, ""12"": 5019}",152448,,4;7,24,41,
2026_07_15_01_26_56,000122,13,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,10;13;14;19,13;14;19;10,14;19;10,"{""10"": 39, ""14"": 39, ""19"": 39}","{""10"": 4466, ""13"": 4698, ""14"": 3132, ""19"": 982}",137280,,14;19;10,9,30,
2026_07_15_01_26_56,000122,15,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,6;15,15;6,6,"{""6"": 60}","{""6"": 4648, ""15"": 4812}",74368,,6,20,22,
2026_07_15_01_26_56,000122,17,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,3;16;17;18,17;16;3;18,16;3;18,"{""3"": 39, ""16"": 39, ""18"": 39}","{""3"": 4025, ""16"": 2179, ""17"": 5030, ""18"": 4539}",171888,,16;3;18,9,18,
2026_07_15_01_26_56,000122,20,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,5;9;20,20;9;5,9;5,"{""5"": 50, ""9"": 49}","{""5"": 1625, ""9"": 4803, ""20"": 4897}",102848,,9;5,19,28,
2026_07_15_01_26_56,000124,1,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,1;2;8;11,1;11;2;8,11;2;8,"{""2"": 39, ""8"": 39, ""11"": 39}","{""1"": 4925, ""2"": 3572, ""8"": 4086, ""11"": 2658}",165056,,11;2;8,22,43,
2026_07_15_01_26_56,000124,12,all-cluster-heads,selective_random,grid,,,,,,,coalition_game,6,4;7;12,12;7;4,7;4,"{""4"": 57, ""7"": 57}","{""4"": 4654, ""7"": 4874, ""12"": 4985}",152448,,7;4,24,41,
