timestamp,area_id,source_id,target_id,upload_type,bytes
000060,15_12,16,7,member_to_leader,10000
000060,15_12,7,RSU,leader_to_rsu,2000
000060,6_11,14,RSU,leader_to_rsu,2000
000060,7_13,14,RSU,leader_to_rsu,2000
000060,8_5,13,RSU,leader_to_rsu,2000
000060,11_2,10,11,member_to_leader,10000
000060,11_2,2,11,member_to_leader,10000
000060,11_2,11,RSU,leader_to_rsu,2000
000060,18_4,4,12,member_to_leader,10000
000060,18_4,12,RSU,leader_to_rsu,2000
000060,8_9,19,9,member_to_leader,10000
000060,8_9,13,9,member_to_leader,10000
000060,8_9,9,RSU,leader_to_rsu,2000
000060,8_12,14,RSU,leader_to_rsu,2000
000060,8_6,13,RSU,leader_to_rsu,2000
000060,9_8,13,9,member_to_leader,10000
000060,9_8,9,RSU,leader_to_rsu,2000
000060,18_6,12,4,member_to_leader,10000
000060,18_6,4,RSU,leader_to_rsu,2000
000060,7_10,14,RSU,leader_to_rsu,2000
000060,10_2,2,10,member_to_leader,10000
000060,10_2,11,10,member_to_leader,10000
000060,10_2,9,10,member_to_leader,10000
000060,10_2,10,RSU,leader_to_rsu,2000
000060,17_11,4,12,member_to_leader,10000
000060,17_11,12,RSU,leader_to_rsu,2000
000060,14_4,8,RSU,leader_to_rsu,2000
000060,11_3,10,11,member_to_leader,10000
000060,11_3,13,11,member_to_leader,10000
000060,11_3,11,RSU,leader_to_rsu,2000
000060,16_11,12,7,member_to_leader,10000
000060,16_11,7,RSU,leader_to_rsu,2000
000060,4_13,14,RSU,leader_to_rsu,2000
000060,13_4,10,8,member_to_leader,10000
000060,13_4,11,8,member_to_leader,10000
000060,13_4,8,RSU,leader_to_rsu,2000
000060,9_9,13,19,member_to_leader,10000
000060,9_9,9,19,member_to_leader,10000
000060,9_9,19,RSU,leader_to_rsu,2000
000060,5_11,14,RSU,leader_to_rsu,2000
000060,16_12,12,4,member_to_leader,10000
000060,16_12,4,RSU,leader_to_rsu,2000
000060,19_4,4,12,member_to_leader,10000
000060,19_4,12,RSU,leader_to_rsu,2000
000060,11_1,11,2,member_to_leader,10000
000060,11_1,2,RSU,leader_to_rsu,2000
000060,17_12,12,4,member_to_leader,10000
000060,17_12,4,RSU,leader_to_rsu,2000
000060,8_4,13,RSU,leader_to_rsu,2000
000060,7_4,13,RSU,leader_to_rsu,2000
000060,8_11,19,9,member_to_leader,10000
000060,8_11,9,RSU,leader_to_rsu,2000
000060,7_9,14,RSU,leader_to_rsu,2000
000060,18_11,4,12,member_to_leader,10000
000060,18_11,12,RSU,leader_to_rsu,2000
000060,4_11,14,RSU,leader_to_rsu,2000
000060,13_13,16,RSU,leader_to_rsu,2000
000060,8_3,13,RSU,leader_to_rsu,2000
000060,9_10,13,19,member_to_leader,10000
000060,9_10,19,RSU,leader_to_rsu,2000
000060,3_8,14,RSU,leader_to_rsu,2000
000060,8_10,9,RSU,leader_to_rsu,2000
000060,6_10,14,RSU,leader_to_rsu,2000
000060,9_11,13,19,member_to_leader,10000
000060,9_11,19,RSU,leader_to_rsu,2000
000060,14_12,7,16,member_to_leader,10000
000060,14_12,16,RSU,leader_to_rsu,2000
000060,18_12,12,RSU,leader_to_rsu,2000
000060,8_7,13,9,member_to_leader,10000
000060,8_7,9,RSU,leader_to_rsu,2000
000060,15_13,16,3,member_to_leader,10000
000060,15_13,3,RSU,leader_to_rsu,2000
000060,10_12,14,RSU,leader_to_rsu,2000
000060,5_10,14,RSU,leader_to_rsu,2000
000060,2_8,14,RSU,leader_to_rsu,2000
000060,10_0,10,RSU,leader_to_rsu,2000
000060,18_8,12,RSU,leader_to_rsu,2000
000060,20_6,12,RSU,leader_to_rsu,2000
000060,10_10,13,RSU,leader_to_rsu,2000
000060,8_2,13,RSU,leader_to_rsu,2000
000060,7_8,13,RSU,leader_to_rsu,2000
000060,20_4,12,RSU,leader_to_rsu,2000
000060,19_12,12,RSU,leader_to_rsu,2000
000060,10_11,19,RSU,leader_to_rsu,2000
000060,18_5,12,RSU,leader_to_rsu,2000
000060,19_11,12,RSU,leader_to_rsu,2000
000060,20_11,12,RSU,leader_to_rsu,2000
000060,8_13,14,RSU,leader_to_rsu,2000
000060,7_7,19,RSU,leader_to_rsu,2000
000060,7_5,13,RSU,leader_to_rsu,2000
000060,2_3,13,RSU,leader_to_rsu,2000
000060,4_9,14,RSU,leader_to_rsu,2000
000060,2_9,14,RSU,leader_to_rsu,2000
000060,11_13,7,RSU,leader_to_rsu,2000
000060,5_9,14,RSU,leader_to_rsu,2000
000060,14_13,7,RSU,leader_to_rsu,2000
000060,7_6,13,RSU,leader_to_rsu,2000
000060,16_13,4,RSU,leader_to_rsu,2000
000060,2_4,14,RSU,leader_to_rsu,2000
000060,3_1,13,RSU,leader_to_rsu,2000
000060,7_3,13,RSU,leader_to_rsu,2000
