scenario_id,timestamp,receiver_id,receiver_policy,resource_allocation,upload_mode,grid_selection_mode,grid_score_mode,coverage_fallback,coverage_fallback_replacements,routing_hint_replacements,routing_hints_csv,clustering,cluster_count,selective_frame_deadline_ms,cluster_member_ids,source_cav_ids,uploaded_source_ids,selected_grid_counts_json,point_counts_json,communication_bytes,frame_comm_time_ms,num_channels,bandwidth_mhz,communication_deadline_ms,max_senders_per_receiver,channel_estimator,ns3_tb_size_bytes,ns3_slot_duration_ms,ns3_subchannel_prbs,ns3_symbols_per_slot,ns3_mcs,pcs_rounds_requested,pcs_rounds_accepted,pcs_round_comm_time_ms_json,pcs_round_comm_bytes_json,channel_allocation,missing_channel_sources,pred_boxes,gt_boxes,skipped
2026_07_15_01_26_56,000130,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;16;17;18,17;3;16,3;16,"{""3"": 66, ""16"": 59}","{""3"": 4993, ""16"": 5017, ""17"": 5023}",160160,44.645161290322584,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:4;16>17:6,,9,18,
2026_07_15_01_26_56,000130,20,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;9;20,20;9,9,"{""9"": 57}","{""9"": 4854, ""20"": 4900}",77664,43.19466073414905,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],9>20:5,,22,25,
2026_07_15_01_26_56,000132,4,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;8;12,4;12;7,12;7,"{""7"": 59, ""12"": 59}","{""4"": 4850, ""7"": 4911, ""12"": 4979}",158240,44.30700778642937,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],7>4:9;12>4:0,,22,38,
2026_07_15_01_26_56,000132,11,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;2;11;19,11;2;1,2;1,"{""1"": 48, ""2"": 53}","{""1"": 4928, ""2"": 4855, ""11"": 4910}",156528,43.853170189098996,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],1>11:8;2>11:1,,20,39,
2026_07_15_01_26_56,000132,13,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,9;10;13;14,13;14;10,14;10,"{""10"": 56, ""14"": 60}","{""10"": 4923, ""13"": 4705, ""14"": 4852}",156400,43.80867630700779,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>13:7;14>13:2,,14,29,
2026_07_15_01_26_56,000132,15,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,6;15,15;6,6,"{""6"": 61}","{""6"": 4741, ""15"": 4844}",75856,42.18909899888765,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,20,22,
2026_07_15_01_26_56,000132,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;16;17;18,17;3;16,3;16,"{""3"": 66, ""16"": 60}","{""3"": 5009, ""16"": 5008, ""17"": 5022}",160272,44.57397107897664,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:4;16>17:6,,10,18,
2026_07_15_01_26_56,000132,20,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;20,20;5,5,"{""5"": 57}","{""5"": 4861, ""20"": 4901}",77776,43.256952169076754,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],5>20:5,,19,27,
2026_07_15_01_26_56,000134,4,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;8;12,4;12;7,12;7,"{""7"": 59, ""12"": 58}","{""4"": 4848, ""7"": 4911, ""12"": 4992}",158448,44.42269187986652,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],7>4:9;12>4:0,,22,38,
2026_07_15_01_26_56,000134,11,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;2;11;19,11;2;1,2;1,"{""1"": 47, ""2"": 53}","{""1"": 4927, ""2"": 4855, ""11"": 4909}",156512,43.844271412680754,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],1>11:8;2>11:1,,20,39,
2026_07_15_01_26_56,000134,13,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,9;10;13;14,13;14;10,14;10,"{""10"": 56, ""14"": 60}","{""10"": 4923, ""13"": 4701, ""14"": 4863}",156576,43.80867630700779,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>13:7;14>13:2,,15,28,
2026_07_15_01_26_56,000134,15,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,6;15,15;6,6,"{""6"": 59}","{""6"": 4734, ""15"": 4817}",75744,42.12680756395996,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,18,25,
2026_07_15_01_26_56,000134,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;16;17;18,17;3;16,3;16,"{""3"": 65, ""16"": 57}","{""3"": 4995, ""16"": 5006, ""17"": 5034}",160016,44.547274749721915,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:4;16>17:6,,9,18,
2026_07_15_01_26_56,000134,20,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;20,20;5,5,"{""5"": 58}","{""5"": 4855, ""20"": 4905}",77680,43.2035595105673,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],5>20:5,,19,27,
2026_07_15_01_26_56,000136,2,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,2;6;15,2;6;15,6;15,"{""6"": 61, ""15"": 53}","{""2"": 4856, ""6"": 4740, ""15"": 4814}",152864,42.83870967741935,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>2:0;15>2:9,,26,38,
2026_07_15_01_26_56,000136,11,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;8;11;19,11;1,1,"{""1"": 47}","{""1"": 4927, ""11"": 4911}",78832,43.844271412680754,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],1>11:1,,23,30,
2026_07_15_01_26_56,000136,12,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;12,12;4;7,4;7,"{""4"": 58, ""7"": 61}","{""4"": 4848, ""7"": 4911, ""12"": 5003}",156144,43.701890989988875,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],4>12:2;7>12:8,,24,39,
2026_07_15_01_26_56,000136,13,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,9;10;13;14,13;14;10,14;10,"{""10"": 55, ""14"": 64}","{""10"": 4922, ""13"": 4710, ""14"": 4844}",156256,43.799777530589544,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>13:7;14>13:3,,13,28,
2026_07_15_01_26_56,000136,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;16;17;18,17;3;16,3;16,"{""3"": 64, ""16"": 58}","{""3"": 5020, ""16"": 5014, ""17"": 5030}",160544,44.67185761957731,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:4;16>17:6,,13,18,
2026_07_15_01_26_56,000136,20,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;20,20;5,5,"{""5"": 58}","{""5"": 4863, ""20"": 4909}",77808,43.27474972191324,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],5>20:5,,21,27,
2026_07_15_01_26_56,000138,2,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,2;6;15,2;6;15,6;15,"{""6"": 61, ""15"": 54}","{""2"": 4857, ""6"": 4715, ""15"": 4815}",152480,42.847608453837594,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>2:0;15>2:9,,26,38,
2026_07_15_01_26_56,000138,11,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;8;11;19,11;1,1,"{""1"": 47}","{""1"": 4925, ""11"": 4909}",78800,43.82647385984427,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],1>11:1,,22,30,
2026_07_15_01_26_56,000138,12,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;12,12;4;7,4;7,"{""4"": 58, ""7"": 61}","{""4"": 4852, ""7"": 4910, ""12"": 4989}",156192,43.69299221357063,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],4>12:2;7>12:8,,23,39,
2026_07_15_01_26_56,000138,13,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,9;10;13;14,13;14;10,14;10,"{""10"": 55, ""14"": 63}","{""10"": 4921, ""13"": 4698, ""14"": 4852}",156368,43.7908787541713,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>13:7;14>13:3,,13,28,
2026_07_15_01_26_56,000138,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;16;17;18,17;3;16,3;16,"{""3"": 65, ""16"": 57}","{""3"": 5007, ""16"": 5023, ""17"": 5027}",160480,44.698553948832036,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:4;16>17:6,,11,18,
2026_07_15_01_26_56,000138,20,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;20,20;5,5,"{""5"": 56}","{""5"": 4861, ""20"": 4910}",77776,43.256952169076754,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],5>20:5,,19,27,
2026_07_15_01_26_56,000140,4,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,4;7;8;12,4;12;7,12;7,"{""7"": 59, ""12"": 57}","{""4"": 4847, ""7"": 4910, ""12"": 4995}",158480,44.449388209121246,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],7>4:9;12>4:0,,23,39,
2026_07_15_01_26_56,000140,11,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,1;2;11;19,11;2;1,2;1,"{""1"": 46, ""2"": 54}","{""1"": 4926, ""2"": 4856, ""11"": 4910}",156512,43.83537263626251,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],1>11:8;2>11:1,,20,39,
2026_07_15_01_26_56,000140,13,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,9;10;13;14,13;14;10,14;10,"{""10"": 55, ""14"": 63}","{""10"": 4922, ""13"": 4683, ""14"": 4847}",156304,43.799777530589544,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],10>13:7;14>13:2,,13,27,
2026_07_15_01_26_56,000140,15,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,6;15,15;6,6,"{""6"": 62}","{""6"": 4723, ""15"": 4825}",75568,42.02892102335929,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],6>15:3,,18,24,
2026_07_15_01_26_56,000140,17,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,3;16;17;18,17;3;16,3;16,"{""3"": 64, ""16"": 58}","{""3"": 5016, ""16"": 5013, ""17"": 5029}",160464,44.63626251390434,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],3>17:4;16>17:6,,12,18,
2026_07_15_01_26_56,000140,20,all-cluster-heads,cov_potential_game,grid,utility,utility,none,0,0,,cov_coalition_game,6,,5;20,20;5,5,"{""5"": 57}","{""5"": 4881, ""20"": 4909}",78096,43.4349276974416,10,40.0,200.0,1,ns3,899,0.5,10,12,28,,,[],[],5>20:5,,18,26,
